od_id,run_id,origin_point_id,origin_dataset_source,origin_lat,origin_lon,dest_point_id,dest_dataset_source,dest_lat,dest_lon,distance_km,distance_bucket,actual_duration_s,route_distance_m,timestamp_iso,label_source,dataset_attribution
run20260221000458_001953,run20260221000458,pt_4d2eb49abfd653a0,Child Care Services,1.366599,103.846874,pt_fbe32dc2df851efb,Child Care Services,1.433436,103.787423,9.945263,8_20km,1281.000,12823.000,2026-02-21T00:23:11.374797+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001954,run20260221000458,pt_55e08e0729ad4a6f,Child Care Services,1.308860,103.808309,pt_291fb0c831fbf699,Child Care Services,1.293727,103.805685,1.707809,1_3km,407.000,2927.000,2026-02-21T00:23:11.668581+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001955,run20260221000458,pt_fcab6653056adb31,Child Care Services,1.339446,103.691991,pt_f7bb3120bba1da25,Child Care Services,1.347937,103.699192,1.237830,1_3km,429.000,2774.000,2026-02-21T00:23:11.972729+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001956,run20260221000458,pt_7641e67965a5b173,Child Care Services,1.429163,103.847011,pt_661a7186d3281b3a,Child Care Services,1.374619,103.872573,6.697658,3_8km,1373.000,10536.000,2026-02-21T00:23:12.256645+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001957,run20260221000458,pt_ffeb2ef17eae15d2,Child Care Services,1.358649,103.863530,pt_1931b93212b6a825,Child Care Services,1.392179,103.876628,4.002584,3_8km,853.000,5821.000,2026-02-21T00:23:12.534538+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001958,run20260221000458,pt_caa286a86ec838fb,Child Care Services,1.353954,103.739717,pt_bef479be4e74b2b9,Child Care Services,1.305419,103.790607,7.818548,3_8km,1103.000,11152.000,2026-02-21T00:23:12.851712+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001959,run20260221000458,pt_1d4da5c635370ceb,Child Care Services,1.380605,103.760042,pt_240534c211709ff9,Child Care Services,1.373283,103.772967,1.651426,1_3km,268.000,1965.000,2026-02-21T00:23:13.168956+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001960,run20260221000458,pt_8a0fd44c300561df,Child Care Services,1.399537,103.903246,pt_bb9e6bf530e63dcc,Child Care Services,1.329872,103.901930,7.747776,3_8km,1032.000,10747.000,2026-02-21T00:23:13.510132+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001961,run20260221000458,pt_9f0702edb296ed4c,Child Care Services,1.303583,103.765285,pt_90d44dcdd8bdf60c,Child Care Services,1.302614,103.797294,3.559949,3_8km,651.000,5545.000,2026-02-21T00:23:13.795856+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001962,run20260221000458,pt_fec1c4b72bc3d5ff,Child Care Services,1.331222,103.913800,pt_358775f46f3f316d,Child Care Services,1.331815,103.947574,3.755062,3_8km,764.000,6407.000,2026-02-21T00:23:14.088001+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001963,run20260221000458,pt_538b5c55df2308aa,Child Care Services,1.390821,103.851706,pt_bec0eeb15dc1c80d,Child Care Services,1.370097,103.837688,2.781817,1_3km,536.000,4087.000,2026-02-21T00:23:14.393297+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001964,run20260221000458,pt_f376f770933ffb75,Child Care Services,1.346005,103.755359,pt_66e8d370dbcbac67,Child Care Services,1.341148,103.702296,5.923387,3_8km,979.000,7215.000,2026-02-21T00:23:14.689370+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001965,run20260221000458,pt_3ac4b2f70c55e4dd,Child Care Services,1.361596,103.968859,pt_6c53fe9219afd6e3,Child Care Services,1.352413,103.955871,1.768388,1_3km,364.000,2305.000,2026-02-21T00:23:14.970235+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001966,run20260221000458,pt_f49bcc79dd4ebc4c,SportSG Sport Facilities,1.325227,103.861719,pt_4b70a67695e70520,Child Care Services,1.296129,103.830657,4.732042,3_8km,788.000,7681.000,2026-02-21T00:23:15.348195+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001967,run20260221000458,pt_53d2b64aceefb0df,Child Care Services,1.429592,103.845121,pt_4adc3f2bc0dc8029,Child Care Services,1.386481,103.896740,7.476956,3_8km,1510.000,11985.000,2026-02-21T00:23:15.638488+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001968,run20260221000458,pt_34c95310f397c407,Child Care Services,1.303073,103.897063,pt_c5d380521b63c90b,Child Care Services,1.354293,103.937595,7.262185,3_8km,1138.000,11642.000,2026-02-21T00:23:15.935304+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001969,run20260221000458,pt_652697ef57f6d1d5,Child Care Services,1.326985,103.931621,pt_3c26d8095634b9a7,Child Care Services,1.306296,103.909282,3.385154,3_8km,571.000,4798.000,2026-02-21T00:23:16.237493+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001970,run20260221000458,pt_32048a4b22dd4905,Child Care Services,1.315934,103.881356,pt_6700722a786ab769,Child Care Services,1.386136,103.894214,7.935889,3_8km,1248.000,13007.000,2026-02-21T00:23:16.534562+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001971,run20260221000458,pt_3dcd3f37875e8cce,Child Care Services,1.365960,103.888646,pt_e244922ba96f6daa,Child Care Services,1.358359,103.872182,2.015929,1_3km,595.000,3843.000,2026-02-21T00:23:16.935221+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001972,run20260221000458,pt_c1ece2ffb6ddc9df,Child Care Services,1.309855,103.927555,pt_f5b65a19bc8a3d74,Community Club / PAssion WaVe Outlet,1.324581,103.910698,2.488540,1_3km,555.000,4184.000,2026-02-21T00:23:17.222415+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001973,run20260221000458,pt_f168e8da04885a27,Child Care Services,1.312512,103.763269,pt_8e524d7e8036414b,Child Care Services,1.345198,103.937689,19.727105,8_20km,2080.000,25630.000,2026-02-21T00:23:17.533756+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001974,run20260221000458,pt_3b5aa112e5d0f492,Child Care Services,1.351050,103.946049,pt_f3f27a2ad6236cac,Child Care Services,1.351265,103.960941,1.655627,1_3km,435.000,2738.000,2026-02-21T00:23:17.836623+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001975,run20260221000458,pt_d9cd64258572aac9,Child Care Services,1.304450,103.812223,pt_00ac98e0d8cfffdb,Child Care Services,1.280251,103.814062,2.698561,1_3km,635.000,4439.000,2026-02-21T00:23:18.135026+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001976,run20260221000458,pt_1e87a8ddb47bf100,Child Care Services,1.433426,103.798860,pt_9fb17ee70506b418,Child Care Services,1.441767,103.824495,2.996723,1_3km,562.000,4334.000,2026-02-21T00:23:18.434555+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001977,run20260221000458,pt_144540b290e998aa,Child Care Services,1.395647,103.888633,pt_6141936a9e138f12,SportSG Sport Facilities,1.370573,103.888072,2.788799,1_3km,556.000,3867.000,2026-02-21T00:23:18.727384+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001978,run20260221000458,pt_ec1281dbd9748f4a,Child Care Services,1.356874,103.763071,pt_d4673696938e9613,Child Care Services,1.360377,103.750767,1.422141,1_3km,404.000,2810.000,2026-02-21T00:23:19.020047+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001979,run20260221000458,pt_593fb1a3bb4927d4,Child Care Services,1.363923,103.955723,pt_6f71e238390dbfb3,Child Care Services,1.344188,103.965002,2.424768,1_3km,524.000,3501.000,2026-02-21T00:23:19.517225+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001980,run20260221000458,pt_4717433096d2fb97,Child Care Services,1.373684,103.871417,pt_b4d90df278ffe7e6,Child Care Services,1.403939,103.818850,6.742697,3_8km,1013.000,10493.000,2026-02-21T00:23:19.795829+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001981,run20260221000458,pt_033db7b11cc068d9,Child Care Services,1.342706,103.953025,pt_d0ecd60e78072380,Child Care Services,1.332779,103.912631,4.624066,3_8km,728.000,7466.000,2026-02-21T00:23:20.083994+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001982,run20260221000458,pt_245e136348552e9c,Child Care Services,1.306185,103.796881,pt_6dacb2d8ee17e059,Community Club / PAssion WaVe Outlet,1.361967,103.764266,7.184598,3_8km,1106.000,9185.000,2026-02-21T00:23:20.505691+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001983,run20260221000458,pt_bff21d0ed63eb074,Child Care Services,1.430762,103.830481,pt_30b910a0577c4edf,Child Care Services,1.417323,103.841554,1.936013,1_3km,511.000,3321.000,2026-02-21T00:23:20.793642+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001984,run20260221000458,pt_f8e5e5519416ca0c,Community Club / PAssion WaVe Outlet,1.373731,103.745930,pt_b88b8a8bf7f4c2cb,Child Care Services,1.370989,103.766153,2.268632,1_3km,498.000,3556.000,2026-02-21T00:23:21.112425+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001985,run20260221000458,pt_333692a6c8669736,Child Care Services,1.328656,103.870311,pt_e1258ee83fd3208a,Hawker Centres,1.307344,103.856889,2.800382,1_3km,323.000,2861.000,2026-02-21T00:23:21.400547+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001986,run20260221000458,pt_2370a3d574f3258e,Hawker Centres,1.430854,103.829017,pt_c2a64f577d9f2d19,Child Care Services,1.421412,103.848564,2.413211,1_3km,442.000,2871.000,2026-02-21T00:23:21.683719+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001987,run20260221000458,pt_435f3ff01444aa09,Child Care Services,1.323796,103.855671,pt_939279b78875ed72,Child Care Services,1.329356,103.903221,5.321934,3_8km,956.000,8606.000,2026-02-21T00:23:21.954870+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001988,run20260221000458,pt_71194ac1141e0912,Child Care Services,1.356289,103.750410,pt_ed7e32e82b904509,Child Care Services,1.344176,103.774079,2.955852,1_3km,631.000,4320.000,2026-02-21T00:23:22.244173+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
run20260221000458_001989,run20260221000458,pt_9ab306c08a476137,Child Care Services,1.388287,103.865659,pt_70c7f328a2eb590e,Child Care Services,1.362682,103.890391,3.957876,3_8km,670.000,5284.000,2026-02-21T00:23:22.514469+08:00,onemap_route,"Contains information from data.gov.sg, licensed under the Singapore Open Data Licence."
