point_id,lat,lon,dataset_source
pt_c1f203b9b2a443f9,1.403053,103.870913,Child Care Services
pt_c20972e744cf10ac,1.341178,103.772116,Child Care Services
pt_c2307450f709b55d,1.378491,103.896308,Child Care Services
pt_c24af9e9d7966f1d,1.370545,103.947595,Child Care Services
pt_c2957365ef1468e7,1.333602,103.965412,Child Care Services
pt_c2a64f577d9f2d19,1.421412,103.848564,Child Care Services
pt_c30025f3af1427ce,1.380341,103.848083,Child Care Services
pt_c35a1a030328884a,1.365692,103.855098,Child Care Services
pt_c367d0194247e488,1.364867,103.890728,Child Care Services
pt_c38c507ef7b45b56,1.379395,103.839157,Child Care Services
pt_c3993375503d01f8,1.308162,103.909328,Child Care Services
pt_c3a910bbf12f4b62,1.328030,103.878920,Child Care Services
pt_c3d2263c52c54e0f,1.431021,103.838488,Child Care Services
pt_c3da1ccf4fb858f0,1.357397,103.849430,Child Care Services
pt_c3dc437bee937299,1.330281,103.866402,Child Care Services
pt_c3dc51c11e76e72f,1.444175,103.813886,Child Care Services
pt_c3dcc08b8a7704eb,1.315551,103.927818,Child Care Services
pt_c471664fad737422,1.373465,103.767510,Child Care Services
pt_c4a78d4025e6011b,1.359835,103.889895,Child Care Services
pt_c4e8ba69efc4f7bb,1.367998,103.876360,Child Care Services
pt_c5d380521b63c90b,1.354293,103.937595,Child Care Services
pt_c60863b146b86774,1.347793,103.719591,Child Care Services
pt_c61c87b596b4e1ed,1.362970,103.954392,Child Care Services
pt_c62bcc1912987af5,1.298372,103.809602,Child Care Services
pt_c64eb1f3220c0fd7,1.291028,103.825341,Child Care Services
pt_c68c00b6ad6b0483,1.395222,103.904809,Child Care Services
pt_c6fe442ec0b0304c,1.308683,103.761410,Child Care Services
pt_c70fb781887e3636,1.297526,103.852133,Child Care Services
pt_c72fc019d1c0d534,1.350438,103.718114,Child Care Services
pt_c73ae7032771494f,1.368484,103.861853,Child Care Services
pt_c75364224a5a41b3,1.358978,103.833891,Child Care Services
pt_c78e8e180f753abd,1.443408,103.830807,Child Care Services
pt_c792b5d63dcb1146,1.430584,103.796276,Child Care Services
pt_c79b65e8138b16c1,1.343619,103.961427,Child Care Services
pt_c7e42e6fd778d252,1.402878,103.913196,Child Care Services
pt_c81e1896b68f3454,1.334757,103.965119,Child Care Services
pt_c83a0d0d92853073,1.411036,103.844040,Child Care Services
pt_c8538e1152cedb44,1.355422,103.934315,Child Care Services
pt_c86c5573d3a091d5,1.325926,103.724483,Child Care Services
pt_c86d18b039293b74,1.367111,103.898250,Child Care Services
pt_c88c43626dec181c,1.380654,103.746367,Child Care Services
pt_c8d96c4e004328c8,1.377311,103.746705,Child Care Services
pt_c90a4046acaad6ad,1.335426,103.696935,Child Care Services
pt_c9458b28fcaf3f7a,1.331021,103.748331,Child Care Services
pt_c959cc216ffbc8c9,1.334216,103.929130,Child Care Services
pt_c963a3d2d3f4be1c,1.309847,103.907761,Child Care Services
pt_c991d2c232fef584,1.348320,103.716955,Child Care Services
pt_c9ae2d2ced0be005,1.385296,103.766171,Child Care Services
pt_c9b451990a4fb5c4,1.385298,103.900029,Child Care Services
pt_c9c78156975f0397,1.381155,103.751904,Child Care Services
pt_c9cd19b25901f463,1.403188,103.750991,Child Care Services
pt_ca0212e159d2d564,1.317633,103.839896,Child Care Services
pt_ca25d9dd747ef3fa,1.301895,103.887506,Child Care Services
pt_ca31e80e63455504,1.322600,103.882463,Child Care Services
pt_ca6f66b3ef1b243d,1.429077,103.792256,Child Care Services
pt_caa286a86ec838fb,1.353954,103.739717,Child Care Services
pt_caa9724e758e13a9,1.388526,103.770353,Child Care Services
pt_cae5b7b999b6b652,1.309568,103.913675,Child Care Services
pt_cb1471822668fbcd,1.393682,103.908299,Child Care Services
pt_cb1c28f7e8fa2c48,1.419191,103.841581,Child Care Services
pt_cb216cf24af03fd9,1.379196,103.749458,Child Care Services
pt_cb4888210463955f,1.451297,103.824120,Child Care Services
pt_cb847bb413d41666,1.378292,103.837252,Child Care Services
pt_cbbfd1e7aa8d1726,1.310255,103.795350,Child Care Services
pt_cc2a91035be5203d,1.392824,103.902400,Child Care Services
pt_cc67ce324eb1dd36,1.440124,103.792358,Child Care Services
pt_cc796ad3b6c2ffcc,1.310434,103.838865,Child Care Services
pt_cca59863fe68d9e2,1.280286,103.784693,Child Care Services
pt_ccd42830b1a1feb5,1.371711,103.871233,Child Care Services
pt_cd017f7f785a16d3,1.371202,103.898291,Child Care Services
pt_cd0c1565559e8943,1.417580,103.902672,Child Care Services
pt_cd18248d1744c70e,1.354960,103.958521,Child Care Services
pt_cd49134d0cef88a6,1.287134,103.807001,Child Care Services
pt_cd4c2a04a80a8304,1.386428,103.826664,Child Care Services
pt_cd65c1ead5c2b991,1.391622,103.913469,Child Care Services
pt_cd7462d2af5a15fb,1.456113,103.817717,Child Care Services
pt_cd7cd7c7143f8bd7,1.313774,103.762535,Child Care Services
pt_cdc38bf4ed7d3fb1,1.295085,103.807317,Child Care Services
pt_cdca844dfca26f85,1.356087,103.931752,Child Care Services
pt_cde2ff37e224c39b,1.310045,103.769124,Child Care Services
pt_ce04f432a5dcfad3,1.375249,103.743450,Child Care Services
pt_ce078fa5698981ce,1.348692,103.950428,Child Care Services
pt_ce0f743af0a9276c,1.401760,103.899944,Child Care Services
pt_ce1e2ba7d7c9de78,1.305105,103.912660,Child Care Services
pt_ce87975ec33c3148,1.312626,103.913234,Child Care Services
pt_ce92243b8ea50228,1.332763,103.771562,Child Care Services
pt_cec5493b73fc7642,1.325412,103.857481,Child Care Services
pt_cedf4f205ae7a3dc,1.320369,103.868341,Child Care Services
pt_cef4e0bccb55f6f7,1.303697,103.769477,Child Care Services
pt_cf1bd6837dcb6030,1.390440,103.898664,Child Care Services
pt_cf463315a7254219,1.307330,103.847051,Child Care Services
pt_cf5903a232570ccd,1.338193,103.774523,Child Care Services
pt_cf59661f91d56ebd,1.382477,103.752528,Child Care Services
pt_cf99d8debecfcd0b,1.345043,103.758784,Child Care Services
pt_d0bf5190133ad33f,1.322384,103.950004,Child Care Services
pt_d0ecd60e78072380,1.332779,103.912631,Child Care Services
pt_d1677b6c61c2c970,1.435078,103.786620,Child Care Services
pt_d1743ac42bea6e07,1.434590,103.831139,Child Care Services
pt_d18ccd614b38f163,1.331367,103.855870,Child Care Services
pt_d199c0ac0328deeb,1.335843,103.721748,Child Care Services
pt_d1d268f6553af703,1.403126,103.818928,Child Care Services
pt_d1d2c460e87c2037,1.410113,103.906032,Child Care Services
pt_d1e30db3b65bff3c,1.442526,103.817216,Child Care Services
pt_d20497047f3cb556,1.343137,103.851394,Child Care Services
pt_d2063ccf09424814,1.289040,103.790502,Child Care Services
pt_d28a88c4bd433452,1.321478,103.909864,Child Care Services
pt_d2b111867f7d8c53,1.349629,103.746381,Child Care Services
pt_d2b81bf28e66617f,1.355706,103.933753,Child Care Services
pt_d2f99ea31304fbd1,1.436220,103.796496,Child Care Services
pt_d2faf88d61c3bb86,1.326966,103.724647,Child Care Services
pt_d34f9351c4d35e6f,1.343741,103.741479,Child Care Services
pt_d3663737df58a06e,1.338325,103.700856,Child Care Services
pt_d38f0b8a115b7303,1.375218,103.899995,Child Care Services
pt_d3a38692e2032d7e,1.368594,103.874523,Child Care Services
pt_d3b2ba78474a45a3,1.293336,103.807614,Child Care Services
pt_d3b8fba58d0afa2b,1.333221,103.852334,Child Care Services
pt_d3baf549f97144ea,1.371323,103.874086,Child Care Services
pt_d4037113101dfcf8,1.302454,103.905638,Child Care Services
pt_d450a8223d90238b,1.379285,103.842232,Child Care Services
pt_d4673696938e9613,1.360377,103.750767,Child Care Services
pt_d47f8beeaff1482e,1.347364,103.876770,Child Care Services
pt_d4d2fb073e2c6ed3,1.274831,103.810941,Child Care Services
pt_d4d82ac1d8dcf9b0,1.334357,103.845404,Child Care Services
pt_d50b000db000db68,1.399509,103.906372,Child Care Services
pt_d50f1a42a666ec0d,1.364086,103.856692,Child Care Services
pt_d516b3c79b9425ac,1.376997,103.874738,Child Care Services
pt_d51bc7f8a623ba3e,1.405822,103.913246,Child Care Services
pt_d52c19290243a2ec,1.271767,103.826622,Child Care Services
pt_d539c2e8cda624a8,1.353839,103.721480,Child Care Services
pt_d540c82623ed264e,1.386042,103.902901,Child Care Services
pt_d5619f5a45f8ce91,1.312839,103.826032,Child Care Services
pt_d5628fd89c5085de,1.390586,103.872850,Child Care Services
pt_d56755aa519f508b,1.403284,103.907289,Child Care Services
pt_d5756ef4e01bf81c,1.362849,103.750843,Child Care Services
pt_d58691c9fdfe2f58,1.391318,103.745931,Child Care Services
pt_d5a26385a9207431,1.417494,103.835749,Child Care Services
pt_d5bcb077c493b89d,1.362491,103.989707,Child Care Services
pt_d5eef3dfefd29b15,1.416243,103.835249,Child Care Services
pt_d6384d9afae278f8,1.440514,103.778622,Child Care Services
pt_d6511e5804b61ec9,1.337534,103.692497,Child Care Services
pt_d658900c3a9a6b25,1.328168,103.938918,Child Care Services
pt_d6db496840b09ce6,1.323585,103.918982,Child Care Services
pt_d6e268d5e4a16513,1.342602,103.796693,Child Care Services
pt_d7188ac17d0bf862,1.378800,103.880364,Child Care Services
pt_d71aa0f570e91fb0,1.355067,103.846946,Child Care Services
pt_d772a30e87ce57af,1.353923,103.722506,Child Care Services
pt_d777a05bcb1d6f44,1.304385,103.903339,Child Care Services
pt_d79db04006a658eb,1.327357,103.933768,Child Care Services
pt_d7b5fdea1cf90be5,1.343048,103.882214,Child Care Services
pt_d7f226fede18ebcf,1.430044,103.780455,Child Care Services
pt_d80db407b07eff31,1.335788,103.847992,Child Care Services
pt_d8a791380208b644,1.320852,103.933721,Child Care Services
pt_d8b8df31a58064ab,1.366403,103.960739,Child Care Services
pt_d8d437a5f076c0c6,1.285696,103.794394,Child Care Services
pt_d8da96769835cfce,1.382337,103.894511,Child Care Services
pt_d904c4da30fac2db,1.404559,103.897505,Child Care Services
pt_d90e51e618709a0e,1.445300,103.793270,Child Care Services
pt_d94593cf4fbab9ba,1.400471,103.746343,Child Care Services
pt_d9524edbd5ad1e5b,1.318309,103.887754,Child Care Services
pt_d99b46058e5bb971,1.352920,103.929501,Child Care Services
pt_d9a061e9acd23530,1.368971,103.843285,Child Care Services
pt_d9a996a45dacce31,1.327493,103.753538,Child Care Services
pt_d9cd64258572aac9,1.304450,103.812223,Child Care Services
pt_d9f340f460be25c7,1.382911,103.901209,Child Care Services
pt_da29f170c4289002,1.419357,103.833073,Child Care Services
pt_da300bb8b5b69f21,1.328579,103.853873,Child Care Services
pt_da62ae7c4dbdf6db,1.384898,103.741651,Child Care Services
pt_da9b326ce4db97bd,1.336373,103.703220,Child Care Services
pt_dab554394cdd7e5b,1.338670,103.719135,Child Care Services
pt_dabad6ee75e8410a,1.346304,103.720626,Child Care Services
pt_dacfd57708f89dd8,1.301650,103.796796,Child Care Services
pt_dae7a9ea780321eb,1.361967,103.764266,Child Care Services
pt_db29d449111fa9a6,1.376674,103.901954,Child Care Services
pt_db7eaba63f678f9d,1.439984,103.801293,Child Care Services
pt_dbc108e16b96386f,1.381041,103.835132,Child Care Services
pt_dbdc0364f2abd9f2,1.303695,103.846833,Child Care Services
pt_dc1b11b024a9bc4d,1.282288,103.852429,Child Care Services
pt_dc6513ce32f66d42,1.342238,103.688738,Child Care Services
pt_dc81e8fe35c0bc72,1.323159,103.920980,Child Care Services
pt_dc97da9d19eb96d1,1.348733,103.934010,Child Care Services
pt_dd3ca47dd25eb694,1.287389,103.841152,Child Care Services
pt_dd5672c2e336b4a3,1.431098,103.798508,Child Care Services
pt_dd7eca01d7c0f91c,1.327608,103.749219,Child Care Services
pt_dd90741d2a9eb623,1.347902,103.710984,Child Care Services
pt_dda55bbcb1a02e19,1.323730,103.862088,Child Care Services
pt_dda9c1b4d9bce97a,1.431575,103.840815,Child Care Services
pt_ddde3dcb75107f36,1.443335,103.802378,Child Care Services
pt_ddf0dad39a942156,1.304156,103.779183,Child Care Services
pt_ddf2a855242da546,1.280130,103.786260,Child Care Services
pt_ddf6932428b20cd9,1.341089,103.769962,Child Care Services
pt_de6617a515b556e1,1.448856,103.832409,Child Care Services
pt_de88e941a130ca1e,1.320756,103.866219,Child Care Services
pt_dec6df36c04aa70b,1.394434,103.895864,Child Care Services
pt_dee6668d175570c2,1.343946,103.753259,Child Care Services
pt_deeab70a7e0cf422,1.391047,103.902959,Child Care Services
pt_deeed5f764b446c2,1.320720,103.946111,Child Care Services
pt_df1a3c26d0c2124c,1.329580,103.721494,Child Care Services
pt_df2449b439200d8d,1.332169,103.790715,Child Care Services
pt_df8481f3aeab332d,1.344936,103.955111,Child Care Services
pt_dfa378bd2a7b4448,1.316413,103.757451,Child Care Services
pt_dff9b4c73f9ac05b,1.334348,103.795854,Child Care Services
pt_e0737e69cef2942d,1.400243,103.917080,Child Care Services
pt_e076940387ecf710,1.286680,103.813766,Child Care Services
pt_e086a50a2f9f2826,1.275931,103.819753,Child Care Services
pt_e0d5a43cb3d4fa46,1.348323,103.711380,Child Care Services
pt_e0d80c7c9b1bfefa,1.347558,103.943815,Child Care Services
pt_e102f18a88a3774e,1.389329,103.740872,Child Care Services
pt_e11cbb272843271e,1.330666,103.922844,Child Care Services
pt_e1430361ab9efb0d,1.343215,103.837853,Child Care Services
pt_e14a4b3021f88e4a,1.380518,103.887953,Child Care Services
pt_e18d79e509b8759f,1.358578,103.881854,Child Care Services
pt_e1a52174f7be75d9,1.381997,103.897031,Child Care Services
pt_e1bad62c538bf2ad,1.342919,103.767221,Child Care Services
pt_e1d16030ada72763,1.352878,103.842430,Child Care Services
pt_e1d1c9decf37ef26,1.298556,103.814673,Child Care Services
pt_e1e0972ef5096169,1.359115,103.946079,Child Care Services
pt_e1f737e1b473e478,1.391837,103.871190,Child Care Services
pt_e233787a62126016,1.314121,103.940617,Child Care Services
pt_e23fd34cf7055afe,1.369204,103.897513,Child Care Services
pt_e244922ba96f6daa,1.358359,103.872182,Child Care Services
pt_e2726c7eead24421,1.357527,103.758507,Child Care Services
pt_e2a53d0806118208,1.443185,103.815769,Child Care Services
pt_e2d6a7a6a27179c6,1.374064,103.937050,Child Care Services
pt_e2e6734eda3a8586,1.264444,103.818681,Child Care Services
pt_e31f08e3537d66ce,1.333642,103.871165,Child Care Services
pt_e32e5afd17c0aa8d,1.391889,103.901675,Child Care Services
pt_e369a60952c6ee6f,1.377440,103.744383,Child Care Services
pt_e3717c9d8988cc54,1.342828,103.964090,Child Care Services
pt_e387227f833a2735,1.395453,103.906515,Child Care Services
pt_e3872dcec51c7913,1.431582,103.841281,Child Care Services
pt_e39f345f05de9913,1.307176,103.853940,Child Care Services
pt_e3cd0539330192c5,1.390066,103.905723,Child Care Services
pt_e3fd4c684f847fdb,1.397539,103.889080,Child Care Services
pt_e440693722c707eb,1.323856,103.887585,Child Care Services
pt_e457003c8a91c826,1.377423,103.764969,Child Care Services
pt_e503a4e930189a63,1.352278,103.943728,Child Care Services
pt_e52c2fac14cae8de,1.313359,103.763903,Child Care Services
pt_e53e937856261bf4,1.439386,103.801706,Child Care Services
pt_e56c6c559612ca07,1.345558,103.742841,Child Care Services
pt_e5709c6b5f81bd4c,1.344793,103.837533,Child Care Services
pt_e575e589bd909b96,1.337875,103.964470,Child Care Services
pt_e57914997e8a03e5,1.326985,103.935848,Child Care Services
pt_e5f233ab7459afe7,1.332192,103.907364,Child Care Services
pt_e5f646e93180104f,1.312009,103.789211,Child Care Services
pt_e63c764a25e09e3c,1.291971,103.841157,Child Care Services
pt_e65264b9a4ca2723,1.436253,103.843001,Child Care Services
pt_e6e976e126c02aab,1.273494,103.833356,Child Care Services
pt_e6efce8006315c01,1.429416,103.795400,Child Care Services
pt_e702bd175ea71618,1.450077,103.820760,Child Care Services
pt_e80e95a16eed36b9,1.286464,103.781864,Child Care Services
pt_e81e29b2eed7dd85,1.330856,103.799436,Child Care Services
pt_e81f7109ad6adabb,1.385139,103.741050,Child Care Services
pt_e872750893db4d68,1.376285,103.758282,Child Care Services
pt_e8d5f7130cd0b47b,1.322735,103.888103,Child Care Services
pt_e8ef72039a56e662,1.352199,103.704380,Child Care Services
pt_e901b4868f87af04,1.441244,103.825620,Child Care Services
pt_e947009c159b688b,1.383601,103.826022,Child Care Services
pt_e993c3ad5404807f,1.433303,103.791309,Child Care Services
pt_e99599b843a7e916,1.280966,103.849393,Child Care Services
pt_e999b8ed3a1f4e9d,1.318975,103.880827,Child Care Services
pt_e9a997e3809c02f7,1.312217,103.862824,Child Care Services
pt_e9b448dcc0d5ec00,1.333563,103.886388,Child Care Services
pt_e9de3d07bc24c74f,1.351354,103.716392,Child Care Services
pt_e9e7ffb4d9930b5d,1.339894,103.766610,Child Care Services
pt_ea364854c3e0cea0,1.280352,103.785736,Child Care Services
pt_ea5d6a1b93afe7c8,1.445612,103.796777,Child Care Services
pt_ea9b50992c821d06,1.310041,103.931988,Child Care Services
pt_ead508f3a88d1dc2,1.336285,103.848429,Child Care Services
pt_eadea28a2ddadf9c,1.299150,103.801305,Child Care Services
pt_eb4752ace98437f4,1.364827,103.843839,Child Care Services
pt_eb8f244abd15bb01,1.379735,103.962240,Child Care Services
pt_eb974c4b62d219f4,1.404891,103.910210,Child Care Services
pt_eb9839e78e517e68,1.319490,103.841975,Child Care Services
pt_ebd32a76c0c11cf3,1.283206,103.806812,Child Care Services
pt_ebe1ecb9b2fdedd3,1.304236,103.767853,Child Care Services
pt_ec1281dbd9748f4a,1.356874,103.763071,Child Care Services
pt_ec278834b5d8d867,1.421896,103.839487,Child Care Services
pt_ec43456be033cbda,1.324157,103.796801,Child Care Services
pt_ec651ef6b637357c,1.277293,103.807740,Child Care Services
pt_ec68f411d9fad7e0,1.376334,103.887399,Child Care Services
pt_ec9a53d5115f8aec,1.325055,103.865178,Child Care Services
pt_ecb81914e500cf4d,1.375635,103.871996,Child Care Services
pt_ece7586802761565,1.294306,103.816386,Child Care Services
pt_ecedd770ac7d3e29,1.387083,103.895447,Child Care Services
pt_ed038e70b7ec3828,1.373374,103.853040,Child Care Services
pt_ed3dab4d4bb55ec4,1.336312,103.922392,Child Care Services
pt_ed4ca3d45e11f5fd,1.358857,103.889428,Child Care Services
pt_ed65537bdae065dd,1.291075,103.828690,Child Care Services
pt_ed7e32e82b904509,1.344176,103.774079,Child Care Services
pt_ede5e9788a064b74,1.294146,103.826988,Child Care Services
pt_ede7eb0bdb28db38,1.338045,103.702430,Child Care Services
pt_ee5666692ca3a661,1.344711,103.941701,Child Care Services
pt_eebcbe50b1b0ad6d,1.454453,103.814035,Child Care Services
pt_eed2bf88659b0fe6,1.321786,103.810754,Child Care Services
pt_eeda14f57f0d6f4b,1.317803,103.862373,Child Care Services
pt_eee9f8227296ffaa,1.455452,103.816118,Child Care Services
pt_eef8ba8deda0f3f3,1.344063,103.749244,Child Care Services
pt_ef0876d099bb2d49,1.303056,103.796483,Child Care Services
pt_ef93945615215e22,1.293782,103.793017,Child Care Services
pt_efb4db4f49effd3f,1.437679,103.795137,Child Care Services
pt_efbcde0c62e54bef,1.361022,103.964952,Child Care Services
pt_eff6dd7e069dd7b9,1.280189,103.828178,Child Care Services
pt_f00b01126cbdf8e0,1.427493,103.792241,Child Care Services
pt_f02e3547f2fa9e2d,1.368749,103.948913,Child Care Services
pt_f0710c76f0499935,1.383827,103.901684,Child Care Services
pt_f08c0e10b890e4fc,1.392610,103.901593,Child Care Services
pt_f09113f433c07bff,1.322785,103.911863,Child Care Services
pt_f0ab5b8c497cfc4c,1.351976,103.701509,Child Care Services
pt_f0efa24101401e3e,1.299792,103.890672,Child Care Services
pt_f0f040bb7ba33f84,1.305613,103.763603,Child Care Services
pt_f0f84ee78f184567,1.347146,103.863051,Child Care Services
pt_f168e8da04885a27,1.312512,103.763269,Child Care Services
pt_f1836f4d73294a8e,1.389292,103.900231,Child Care Services
pt_f186a13491c41231,1.343421,103.957275,Child Care Services
pt_f1a7638401f6537c,1.302055,103.851931,Child Care Services
pt_f1ba58840de41bf5,1.311217,103.932554,Child Care Services
pt_f1bece74b040b023,1.433335,103.773674,Child Care Services
pt_f2463d8899e8d2fd,1.389305,103.907599,Child Care Services
pt_f24721adf8a4da3a,1.385443,103.880763,Child Care Services
pt_f27a8c35d8ab62ef,1.404006,103.746767,Child Care Services
pt_f2afc39e37f92fb3,1.323893,103.848251,Child Care Services
pt_f2b828e9c59b4aa4,1.377893,103.746859,Child Care Services
pt_f2bf4ee1edeb4699,1.328202,103.754854,Child Care Services
pt_f2ca6b0a6aa01ee2,1.323644,103.814592,Child Care Services
pt_f2de9d39c64455a8,1.401352,103.910104,Child Care Services
pt_f2e9f7a5b40cd595,1.452186,103.821370,Child Care Services
pt_f2eaf9a6a5842827,1.367704,103.854214,Child Care Services
pt_f30ae51522514797,1.282055,103.818078,Child Care Services
pt_f313e23ad8bc9a3a,1.430449,103.772774,Child Care Services
pt_f33ff42bb99fb632,1.360337,103.843963,Child Care Services
pt_f3613909ce64389e,1.327108,103.846374,Child Care Services
pt_f376f770933ffb75,1.346005,103.755359,Child Care Services
pt_f38551f5730a7f41,1.414763,103.836287,Child Care Services
pt_f3b1ac37a51b9913,1.442932,103.789546,Child Care Services
pt_f3b8e147ad97cb38,1.344675,103.945170,Child Care Services
pt_f3c20c4161901138,1.345946,103.724619,Child Care Services
pt_f3d763075275f39b,1.348321,103.880803,Child Care Services
pt_f3dd8bc406b5892e,1.362266,103.962079,Child Care Services
pt_f3ea23b94a3ecfb6,1.364453,103.853655,Child Care Services
pt_f3edbd7671c8bb25,1.342393,103.776251,Child Care Services
pt_f3f27a2ad6236cac,1.351265,103.960941,Child Care Services
pt_f3fc8f2fcc0ce13a,1.339315,103.705351,Child Care Services
pt_f4c5ec812f006f22,1.395863,103.749046,Child Care Services
pt_f4d27fab06966e7e,1.350464,103.931896,Child Care Services
pt_f505ba9d1312465c,1.384564,103.879946,Child Care Services
pt_f5134d7526157282,1.371764,103.847683,Child Care Services
pt_f524d7eb09d7ab9f,1.309144,103.788420,Child Care Services
pt_f551bbd3163166a7,1.288365,103.811949,Child Care Services
pt_f5562a204715a59d,1.323297,103.739388,Child Care Services
pt_f598a731bbe89af4,1.276622,103.841156,Child Care Services
pt_f5b1d24fbd9a5103,1.318612,103.856095,Child Care Services
pt_f5d01786fc0d7d9d,1.350572,103.727173,Child Care Services
pt_f5d942d14436d9bc,1.330232,103.909387,Child Care Services
pt_f5f0355a767d8d6c,1.448174,103.803035,Child Care Services
pt_f5f66d4c3ce29535,1.336550,103.935822,Child Care Services
pt_f603b93c64be2700,1.370438,103.765306,Child Care Services
pt_f61eea2cee85e6d1,1.357276,103.940382,Child Care Services
pt_f63f432d2d638236,1.358060,103.875116,Child Care Services
pt_f66b69a734422904,1.318518,103.898788,Child Care Services
pt_f67db604bb431771,1.384029,103.898105,Child Care Services
pt_f6d6814a0ca99b5f,1.299024,103.849437,Child Care Services
pt_f716be3f77c658c1,1.285261,103.835373,Child Care Services
pt_f7bb3120bba1da25,1.347937,103.699192,Child Care Services
pt_f7bf3200caa6a693,1.374055,103.746161,Child Care Services
pt_f7bf866e27715b6c,1.456237,103.829595,Child Care Services
pt_f7e12c8a57e52c82,1.313126,103.892744,Child Care Services
pt_f83001602ce90590,1.377756,103.746155,Child Care Services
pt_f8ae260f905e7a78,1.327177,103.903802,Child Care Services
pt_f94d797870b47383,1.319420,103.897485,Child Care Services
pt_f96efd1d111bda85,1.314692,103.894481,Child Care Services
pt_f99b00ca248b1f3e,1.383047,103.770464,Child Care Services
pt_f9b13a09bff08b2e,1.352280,103.845905,Child Care Services
pt_fa6815f17df1a15d,1.425763,103.836539,Child Care Services
pt_faa5d7dd920c219b,1.369091,103.892394,Child Care Services
pt_fb0bc01a8f453eef,1.310012,103.882409,Child Care Services
pt_fb11475c305f44b7,1.348127,103.852330,Child Care Services
pt_fb49498c586e1850,1.339624,103.768994,Child Care Services
pt_fb60f4a6615d934a,1.275215,103.801330,Child Care Services
pt_fb68b14200d37777,1.363460,103.893576,Child Care Services
pt_fb9ca7295cb752d7,1.425962,103.829779,Child Care Services
pt_fbe32dc2df851efb,1.433436,103.787423,Child Care Services
pt_fbeda53dfd0ac66a,1.346479,103.946177,Child Care Services
pt_fbf572af01096110,1.357239,103.867837,Child Care Services
pt_fc55c9d064e01306,1.352911,103.885672,Child Care Services
pt_fc628fffdd462127,1.347377,103.758003,Child Care Services
pt_fc6f2b0bef07aad6,1.361454,103.830797,Child Care Services
pt_fc7aca009397ff8a,1.387847,103.764249,Child Care Services
pt_fca7c492591f0dac,1.335042,103.720268,Child Care Services
pt_fcab6653056adb31,1.339446,103.691991,Child Care Services
pt_fd0984f950688b04,1.348575,103.742709,Child Care Services
pt_fd12f7b40f6724e5,1.328103,103.932938,Child Care Services
pt_fd1a797bb7070df6,1.340370,103.695840,Child Care Services
pt_fd220f34cd16c17a,1.446343,103.820817,Child Care Services
pt_fd2df5998a8fb472,1.342034,103.850649,Child Care Services
pt_fd3f1a5187936fd4,1.345315,103.953180,Child Care Services
pt_fd81701ceea2a966,1.303708,103.862345,Child Care Services
pt_fd9128771e6234cc,1.365110,103.847379,Child Care Services
pt_fd9382f97c878007,1.277359,103.796445,Child Care Services
pt_fddd4b3303511e96,1.320539,103.869691,Child Care Services
pt_fe3bfd525840beb1,1.331979,103.910624,Child Care Services
pt_fe43d34091b70248,1.329682,103.885408,Child Care Services
pt_fec1c4b72bc3d5ff,1.331222,103.913800,Child Care Services
pt_ff0cefe9070666cb,1.415582,103.905606,Child Care Services
pt_ff77fe0bd6ed1134,1.335849,103.705525,Child Care Services
pt_ff9ec81a715ddcb8,1.371626,103.950114,Child Care Services
pt_ffb7a08fefc0844b,1.427287,103.774859,Child Care Services
pt_ffc215d273128f42,1.347939,103.928840,Child Care Services
pt_ffeb2ef17eae15d2,1.358649,103.863530,Child Care Services
pt_02c562df8f48216e,1.330708,103.936614,Community Club / PAssion WaVe Outlet
pt_043888b6237e9d51,1.344936,103.955111,Community Club / PAssion WaVe Outlet
pt_06b26fe4eb059af4,1.349898,103.747549,Community Club / PAssion WaVe Outlet
pt_0959a9480ce39a38,1.324640,103.856979,Community Club / PAssion WaVe Outlet
pt_0b6b24cfa1dfa696,1.439042,103.802611,Community Club / PAssion WaVe Outlet
pt_0b7c6b44ccca40d4,1.334935,103.850205,Community Club / PAssion WaVe Outlet
pt_0cf933e4b59ed6c9,1.341398,103.932741,Community Club / PAssion WaVe Outlet
pt_123a3d1a776d8fd2,1.351254,103.836262,Community Club / PAssion WaVe Outlet
pt_13253251ae1f4e29,1.367704,103.854214,Community Club / PAssion WaVe Outlet
pt_1412a2b851b4dc92,1.335383,103.844831,Community Club / PAssion WaVe Outlet
pt_1478c57917eafc4a,1.371915,103.849375,Community Club / PAssion WaVe Outlet
pt_14d4fc115a9e3c6b,1.391726,103.877000,Community Club / PAssion WaVe Outlet
pt_178c29e553ca703d,1.384065,103.744924,Community Club / PAssion WaVe Outlet
pt_17f271b8e28a4fb8,1.353496,103.939684,Community Club / PAssion WaVe Outlet
pt_1a2eeec2ded183bc,1.304829,103.909545,Community Club / PAssion WaVe Outlet
pt_1be13c2590c14643,1.289787,103.814448,Community Club / PAssion WaVe Outlet
pt_1c93ce1f1b67b359,1.300591,103.884749,Community Club / PAssion WaVe Outlet
pt_1ef164c9d57df49b,1.368801,103.959182,Community Club / PAssion WaVe Outlet
pt_219aa965cfc7cb02,1.326985,103.931621,Community Club / PAssion WaVe Outlet
pt_22eeb3a4da9b2954,1.339973,103.737066,Community Club / PAssion WaVe Outlet
pt_2332c5fe8b89f45b,1.357365,103.946603,Community Club / PAssion WaVe Outlet
pt_243c93b2156c6c4f,1.308004,103.861787,Community Club / PAssion WaVe Outlet
