origin_lat,origin_lon,dest_lat,dest_lon,base_duration_s,distance_m,timestamp,actual_duration_s
1.299024,103.849437,1.304586,103.860841,365.44444444444446,3289.0,2026-02-21 00:07:08.651540+08:00,426.0
1.340093,103.703124,1.341483,103.742968,574.6666666666666,5172.0,2026-02-21 00:07:09.234936+08:00,715.0
1.373731,103.74593,1.430449,103.772774,1271.0,11439.0,2026-02-21 00:07:09.725901+08:00,1190.0
1.425962,103.829779,1.328851,103.869185,1756.6666666666667,15810.0,2026-02-21 00:07:10.237728+08:00,1493.0
1.372032,103.857625,1.262063,103.818733,1885.6666666666667,16971.0,2026-02-21 00:07:10.660909+08:00,1445.0
1.398272,103.899277,1.362654,103.855288,906.0,8154.0,2026-02-21 00:07:11.104313+08:00,1054.0
1.305223,103.905044,1.320131,103.840794,954.0,8586.0,2026-02-21 00:07:11.642163+08:00,1038.0
1.42989,103.796404,1.36596,103.888646,1886.5555555555557,16979.0,2026-02-21 00:07:12.104762+08:00,1640.0
1.354613,103.739722,1.443921,103.796032,1751.2222222222222,15761.0,2026-02-21 00:07:12.555058+08:00,1643.0
1.309144,103.78842,1.397185,103.745922,1563.7777777777778,14074.0,2026-02-21 00:07:13.022976+08:00,1709.0
1.350572,103.727173,1.337888,103.746604,356.3333333333333,3207.0,2026-02-21 00:07:13.470699+08:00,450.0
1.336161,103.69794,1.445612,103.796777,2441.222222222222,21971.0,2026-02-21 00:07:13.994301+08:00,2052.0
1.446151,103.815652,1.303107,103.782901,2635.4444444444443,23719.0,2026-02-21 00:07:14.563990+08:00,2293.0
1.3788,103.880364,1.433509,103.830012,1548.5555555555557,13937.0,2026-02-21 00:07:15.050941+08:00,1636.0
1.364679,103.747427,1.380654,103.746367,319.3333333333333,2874.0,2026-02-21 00:07:15.501585+08:00,381.0
1.316887,103.902792,1.310012,103.882409,284.1111111111111,2557.0,2026-02-21 00:07:15.934828+08:00,306.0
1.421412,103.848564,1.335383,103.844831,1649.6666666666667,14847.0,2026-02-21 00:07:16.417279+08:00,1623.0
1.351454,103.889315,1.320978,103.88765,570.1111111111111,5131.0,2026-02-21 00:07:16.869804+08:00,660.0
1.319643,103.912912,1.330465,103.928134,350.44444444444446,3154.0,2026-02-21 00:07:17.311402+08:00,435.0
1.304586,103.860841,1.3306,103.849987,744.2222222222222,6698.0,2026-02-21 00:07:17.788912+08:00,766.0
1.32958,103.721494,1.34047,103.704453,378.1111111111111,3403.0,2026-02-21 00:07:18.235118+08:00,488.0
1.445031,103.777377,1.444357,103.79912,390.8888888888889,3518.0,2026-02-21 00:07:18.687299+08:00,463.0
1.377311,103.746705,1.391318,103.745931,289.6666666666667,2607.0,2026-02-21 00:07:19.171432+08:00,367.0
1.3169,103.880328,1.306466,103.905318,440.44444444444446,3964.0,2026-02-21 00:07:19.630432+08:00,516.0
1.313966,103.779998,1.288122,103.799445,719.4444444444445,6475.0,2026-02-21 00:07:20.120186+08:00,822.0
1.301191,103.905114,1.303142,103.863878,837.1111111111111,7534.0,2026-02-21 00:07:20.599948+08:00,796.0
1.367704,103.854214,1.350587,103.880451,543.3333333333334,4890.0,2026-02-21 00:07:21.132428+08:00,655.0
1.349898,103.747549,1.312009,103.789211,976.1111111111111,8785.0,2026-02-21 00:07:22.073686+08:00,1020.0
